No	FILE	CHROM	POP	DATASET	Watterson	Pi	Tajima_D	pn_ps
1241	PoolSNP_2020.08.22	2R	UK_Mar_14_12	Europe_PoolSNP	0.005195	0.005224	0.022114	0.390213373
1242	PoolSNP_2020.08.22	3L	UK_Mar_14_12	Europe_PoolSNP	0.005343	0.005333	-0.007411	0.398378976
1243	PoolSNP_2020.08.22	3R	UK_Mar_14_12	Europe_PoolSNP	0.00464	0.004494	-0.125406	0.4427275
1244	PoolSNP_2020.08.22	X	UK_Mar_14_12	Europe_PoolSNP	0.003609	0.003662	0.071178	0.317273091
1245	PoolSNP_2020.08.22	2L	UK_Mar_15_42	Europe_PoolSNP	0.005584	0.005742	0.117687	0.402571802
1246	PoolSNP_2020.08.22	2R	UK_Mar_15_42	Europe_PoolSNP	0.004936	0.005188	0.207715	0.387130279
1247	PoolSNP_2020.08.22	3L	UK_Mar_15_42	Europe_PoolSNP	0.005166	0.005324	0.127674	0.409379495
1248	PoolSNP_2020.08.22	3R	UK_Mar_15_42	Europe_PoolSNP	0.004304	0.004391	0.082015	0.444471726
1249	PoolSNP_2020.08.22	X	UK_Mar_15_42	Europe_PoolSNP	0.003436	0.003639	0.289341	0.323494471
1250	PoolSNP_2020.08.22	2L	UK_Mar_16_53	Europe_PoolSNP	0.006136	0.006015	-0.079327	0.381998953
1251	PoolSNP_2020.08.22	2R	UK_Mar_16_53	Europe_PoolSNP	0.005135	0.00518	0.034892	0.376839475
1252	PoolSNP_2020.08.22	3L	UK_Mar_16_53	Europe_PoolSNP	0.005158	0.00519	0.02487	0.391831472
1253	PoolSNP_2020.08.22	3R	UK_Mar_16_53	Europe_PoolSNP	0.004492	0.004393	-0.089241	0.426734396
1254	PoolSNP_2020.08.22	X	UK_Mar_16_53	Europe_PoolSNP	0.003555	0.003632	0.101899	0.31752897
1255	PoolSNP_2020.08.22	2L	UK_She_14_09	Europe_PoolSNP	0.006061	0.006082	0.045594	0.342463797
1256	PoolSNP_2020.08.22	2R	UK_She_14_09	Europe_PoolSNP	0.004902	0.004968	0.176026	0.350897123
1257	PoolSNP_2020.08.22	3L	UK_She_14_09	Europe_PoolSNP	0.004952	0.005015	0.168549	0.349619334
1258	PoolSNP_2020.08.22	3R	UK_She_14_09	Europe_PoolSNP	0.004251	0.004288	0.111159	0.400897159
1259	PoolSNP_2020.08.22	X	UK_She_14_09	Europe_PoolSNP	0.003145	0.003182	0.493118	0.272265708
1260	PoolSNP_2020.08.22	2L	UK_She_15_17	Europe_PoolSNP	0.005997	0.006613	0.410123	0.377247787
1261	PoolSNP_2020.08.22	2R	UK_She_15_17	Europe_PoolSNP	0.004584	0.005108	0.454454	0.357742932
1262	PoolSNP_2020.08.22	3L	UK_She_15_17	Europe_PoolSNP	0.004537	0.00507	0.470319	0.373042491
1263	PoolSNP_2020.08.22	3R	UK_She_15_17	Europe_PoolSNP	0.004013	0.004333	0.317998	0.402007421
1264	PoolSNP_2020.08.22	X	UK_She_15_17	Europe_PoolSNP	0.002968	0.003373	0.653683	0.314174912
1265	PoolSNP_2020.08.22	2L	UK_Sou_14_10	Europe_PoolSNP	0.006246	0.006183	-0.046523	0.395849392
1266	PoolSNP_2020.08.22	2R	UK_Sou_14_10	Europe_PoolSNP	0.005121	0.0052	0.071886	0.400934822
1267	PoolSNP_2020.08.22	3L	UK_Sou_14_10	Europe_PoolSNP	0.005181	0.005272	0.081567	0.405811049
1268	PoolSNP_2020.08.22	3R	UK_Sou_14_10	Europe_PoolSNP	0.004412	0.004417	0.005297	0.458091689
1269	PoolSNP_2020.08.22	X	UK_Sou_14_10	Europe_PoolSNP	0.003492	0.003566	0.137765	0.31264412
1270	PoolSNP_2020.08.22	2L	VA_ch_12_fall	North America_PoolSNP	0.006885	0.006857	-0.020616	0.355137625
1271	PoolSNP_2020.08.22	2R	VA_ch_12_fall	North America_PoolSNP	0.005673	0.005687	0.012737	0.353992873
1272	PoolSNP_2020.08.22	3L	VA_ch_12_fall	North America_PoolSNP	0.005848	0.005847	-0.001113	0.362881744
1273	PoolSNP_2020.08.22	3R	VA_ch_12_fall	North America_PoolSNP	0.004764	0.00479	0.027173	0.395058342
1274	PoolSNP_2020.08.22	X	VA_ch_12_fall	North America_PoolSNP	0.003847	0.003919	0.136293	0.300181875
1275	PoolSNP_2020.08.22	2L	VA_ch_12_spring	North America_PoolSNP	0.006752	0.006825	0.045004	0.386675298
1276	PoolSNP_2020.08.22	2R	VA_ch_12_spring	North America_PoolSNP	0.005585	0.005689	0.076162	0.382707116
1277	PoolSNP_2020.08.22	3L	VA_ch_12_spring	North America_PoolSNP	0.005844	0.005881	0.026392	0.399622296
1278	PoolSNP_2020.08.22	3R	VA_ch_12_spring	North America_PoolSNP	0.004821	0.004862	0.036053	0.430192875
1279	PoolSNP_2020.08.22	X	VA_ch_12_spring	North America_PoolSNP	0.003793	0.003958	0.215465	0.318180086
1280	PoolSNP_2020.08.22	2L	VA_ch_14_fall	North America_PoolSNP	0.006397	0.006954	0.347378	0.376519414
1281	PoolSNP_2020.08.22	2R	VA_ch_14_fall	North America_PoolSNP	0.005503	0.005654	0.109604	0.374899363
1282	PoolSNP_2020.08.22	3L	VA_ch_14_fall	North America_PoolSNP	0.005736	0.005879	0.099489	0.390656174
1283	PoolSNP_2020.08.22	3R	VA_ch_14_fall	North America_PoolSNP	0.004745	0.004826	0.068607	0.419537658
1284	PoolSNP_2020.08.22	X	VA_ch_14_fall	North America_PoolSNP	0.003811	0.003989	0.227958	0.31818353
1285	PoolSNP_2020.08.22	2L	VA_ch_14_spring	North America_PoolSNP	0.00666	0.007005	0.212176	0.385637006
1286	PoolSNP_2020.08.22	2R	VA_ch_14_spring	North America_PoolSNP	0.005523	0.005662	0.102923	0.379369437
1287	PoolSNP_2020.08.22	3L	VA_ch_14_spring	North America_PoolSNP	0.005825	0.005891	0.04636	0.395316679
1288	PoolSNP_2020.08.22	3R	VA_ch_14_spring	North America_PoolSNP	0.004715	0.004785	0.061053	0.426733488
1289	PoolSNP_2020.08.22	X	VA_ch_14_spring	North America_PoolSNP	0.0039	0.004038	0.176695	0.322046294
1290	PoolSNP_2020.08.22	2L	VA_ch_15_fall	North America_PoolSNP	0.006716	0.007107	0.231403	0.391705515
1291	PoolSNP_2020.08.22	2R	VA_ch_15_fall	North America_PoolSNP	0.005528	0.005646	0.084482	0.384525288
1292	PoolSNP_2020.08.22	3L	VA_ch_15_fall	North America_PoolSNP	0.005834	0.005902	0.046003	0.39932288
1293	PoolSNP_2020.08.22	3R	VA_ch_15_fall	North America_PoolSNP	0.004926	0.004887	-0.031592	0.434211454
1294	PoolSNP_2020.08.22	X	VA_ch_15_fall	North America_PoolSNP	0.003879	0.004026	0.180628	0.326651154
1295	PoolSNP_2020.08.22	2L	VA_ch_15_spring	North America_PoolSNP	0.006697	0.006972	0.161577	0.390864166
1296	PoolSNP_2020.08.22	2R	VA_ch_15_spring	North America_PoolSNP	0.005541	0.005622	0.057867	0.384701175
1297	PoolSNP_2020.08.22	3L	VA_ch_15_spring	North America_PoolSNP	0.005818	0.005877	0.040607	0.397572293
1298	PoolSNP_2020.08.22	3R	VA_ch_15_spring	North America_PoolSNP	0.004881	0.004849	-0.025712	0.43060262
1299	PoolSNP_2020.08.22	X	VA_ch_15_spring	North America_PoolSNP	0.0038905	0.004009	0.146723	0.325541784
1300	PoolSNP_2020.08.22	2L	W	North America_PoolSNP	0.005771	0.005785	0.015361	0.341370122
1301	PoolSNP_2020.08.22	2R	W	North America_PoolSNP	0.0052925	0.005322	0.0371595	0.342014731
1302	PoolSNP_2020.08.22	3L	W	North America_PoolSNP	0.005566	0.005536	-0.035622	0.345349153
1303	PoolSNP_2020.08.22	3R	W	North America_PoolSNP	0.004516	0.004497	-0.027738	0.386906977
1304	PoolSNP_2020.08.22	X	W	North America_PoolSNP	0.0034535	0.0035055	0.09211	0.290500157
1305	PoolSNP_2020.08.22	2L	WA_se_14_spring	North America_PoolSNP	0.006522	0.006454	-0.037199	0.407649085
1306	PoolSNP_2020.08.22	2R	WA_se_14_spring	North America_PoolSNP	0.005582	0.005563	-0.012542	0.408312132
1307	PoolSNP_2020.08.22	3L	WA_se_14_spring	North America_PoolSNP	0.005671	0.005612	-0.036913	0.416003744
1308	PoolSNP_2020.08.22	3R	WA_se_14_spring	North America_PoolSNP	0.004885	0.004736	-0.109125	0.458081835
1309	PoolSNP_2020.08.22	X	WA_se_14_spring	North America_PoolSNP	0.00372	0.003875	0.168268	0.328374141
1310	PoolSNP_2020.08.22	2L	WI_cp_12_fall	North America_PoolSNP	0.006751	0.006688	-0.042964	0.375294138
1311	PoolSNP_2020.08.22	2R	WI_cp_12_fall	North America_PoolSNP	0.005672	0.005645	-0.022315	0.372049819
1312	PoolSNP_2020.08.22	3L	WI_cp_12_fall	North America_PoolSNP	0.005797	0.005738	-0.046112	0.380513986
1313	PoolSNP_2020.08.22	3R	WI_cp_12_fall	North America_PoolSNP	0.004965	0.00486	-0.096365	0.417297751
1314	PoolSNP_2020.08.22	X	WI_cp_12_fall	North America_PoolSNP	0.003874	0.003934	0.097871	0.300461741
1315	PoolSNP_2020.08.22	2L	WI_cp_12_frost	North America_PoolSNP	0.006774	0.00667	-0.070714	0.373625797
1316	PoolSNP_2020.08.22	2R	WI_cp_12_frost	North America_PoolSNP	0.005754	0.005706	-0.038841	0.368159487
1317	PoolSNP_2020.08.22	3L	WI_cp_12_frost	North America_PoolSNP	0.005819	0.005755	-0.050379	0.379098523
1318	PoolSNP_2020.08.22	3R	WI_cp_12_frost	North America_PoolSNP	0.004906	0.004798	-0.102071	0.417397181
1319	PoolSNP_2020.08.22	X	WI_cp_12_frost	North America_PoolSNP	0.003874	0.00391	0.06041	0.304553468
1320	PoolSNP_2020.08.22	2L	WI_cp_12_spring	North America_PoolSNP	0.006283	0.006322	0.043163	0.341909102
1321	PoolSNP_2020.08.22	2R	WI_cp_12_spring	North America_PoolSNP	0.005499	0.005555	0.075691	0.333925129
1322	PoolSNP_2020.08.22	3L	WI_cp_12_spring	North America_PoolSNP	0.005632	0.005676	0.054825	0.343304294
1323	PoolSNP_2020.08.22	3R	WI_cp_12_spring	North America_PoolSNP	0.004699	0.004709	0.014423	0.37724888
1324	PoolSNP_2020.08.22	X	WI_cp_12_spring	North America_PoolSNP	0.003848	0.003852	0.0146985	0.301325457
1325	PoolSNP_2020.08.22	2L	WI_cp_13_fall	North America_PoolSNP	0.006828	0.006808	-0.0123	0.381904778
1326	PoolSNP_2020.08.22	2R	WI_cp_13_fall	North America_PoolSNP	0.005755	0.005758	0.001945	0.379322793
1327	PoolSNP_2020.08.22	3L	WI_cp_13_fall	North America_PoolSNP	0.005902	0.00587	-0.023166	0.390849722
1328	PoolSNP_2020.08.22	3R	WI_cp_13_fall	North America_PoolSNP	0.005103	0.004984	-0.099649	0.42335569
1329	PoolSNP_2020.08.22	X	WI_cp_13_fall	North America_PoolSNP	0.0039515	0.0040245	0.103578	0.315528802
1330	PoolSNP_2020.08.22	2L	WI_cp_13_spring	North America_PoolSNP	0.006864	0.006786	-0.040153	0.407463361
1331	PoolSNP_2020.08.22	2R	WI_cp_13_spring	North America_PoolSNP	0.005838	0.005788	-0.030763	0.401463614
1332	PoolSNP_2020.08.22	3L	WI_cp_13_spring	North America_PoolSNP	0.006052	0.005951	-0.059152	0.409729134
1333	PoolSNP_2020.08.22	3R	WI_cp_13_spring	North America_PoolSNP	0.005206	0.004971	-0.160662	0.446568525
1334	PoolSNP_2020.08.22	X	WI_cp_13_spring	North America_PoolSNP	0.004396	0.004292	-0.095158	0.309234913
1335	PoolSNP_2020.08.22	2L	WI_cp_14_fall	North America_PoolSNP	0.006832	0.006872	0.021644	0.39839216
1336	PoolSNP_2020.08.22	2R	WI_cp_14_fall	North America_PoolSNP	0.005651	0.005683	0.02086	0.39206878
1337	PoolSNP_2020.08.22	3L	WI_cp_14_fall	North America_PoolSNP	0.005779	0.005784	0.002761	0.403476749
1338	PoolSNP_2020.08.22	3R	WI_cp_14_fall	North America_PoolSNP	0.005028	0.004893	-0.100314	0.443002144
1339	PoolSNP_2020.08.22	X	WI_cp_14_fall	North America_PoolSNP	0.0037945	0.0039305	0.155577	0.317400215
1340	PoolSNP_2020.08.22	2L	WI_cp_14_spring	North America_PoolSNP	0.00687	0.00683	-0.022824	0.394428839
1341	PoolSNP_2020.08.22	2R	WI_cp_14_spring	North America_PoolSNP	0.005859	0.005827	-0.020894	0.387104342
1342	PoolSNP_2020.08.22	3L	WI_cp_14_spring	North America_PoolSNP	0.006016	0.005944	-0.04629	0.39913643
1343	PoolSNP_2020.08.22	3R	WI_cp_14_spring	North America_PoolSNP	0.005058	0.004943	-0.08899	0.434301781
1344	PoolSNP_2020.08.22	X	WI_cp_14_spring	North America_PoolSNP	0.00415	0.004159	0.009945	0.311451592
1345	PoolSNP_2020.08.22	2L	ZI	Affrica_PoolSNP	0.005714	0.006957	0.765106	0.3073147
1346	PoolSNP_2020.08.22	2R	ZI	Affrica_PoolSNP	0.004731	0.005756	0.760121	0.299592713
1347	PoolSNP_2020.08.22	3L	ZI	Affrica_PoolSNP	0.005074	0.00624	0.807183	0.310041821
1348	PoolSNP_2020.08.22	3R	ZI	Affrica_PoolSNP	0.004592	0.005378	0.599497	0.350744253
1349	PoolSNP_2020.08.22	X	ZI	Affrica_PoolSNP	0.00402	0.005582	1.36554	0.245699621
1350	PoolSNP_2020.08.22	2L	ZW	Affrica_PoolSNP	0.0069325	0.006979	0.477054	0.245366751
1351	PoolSNP_2020.08.22	2R	ZW	Affrica_PoolSNP	0.0061875	0.0061485	-0.186775	0.255444856
1352	PoolSNP_2020.08.22	X	ZW	Affrica_PoolSNP	0.0056205	0.005696	0.349317	0.204246087
1353	SNAPE_UniFR	2L	AT_gr_12_fall_SNAPE	Europe_SNAPE	0.006634	0.006549	-0.058338	0.320393219
1354	SNAPE_UniFR	2R	AT_gr_12_fall_SNAPE	Europe_SNAPE	0.005265	0.005256	-0.007903	0.316552077
1355	SNAPE_UniFR	3L	AT_gr_12_fall_SNAPE	Europe_SNAPE	0.005026	0.005055	0.026433	0.330452128
1356	SNAPE_UniFR	3R	AT_gr_12_fall_SNAPE	Europe_SNAPE	0.004444	0.004307	-0.141946	0.356690847
1357	SNAPE_UniFR	X	AT_gr_12_fall_SNAPE	Europe_SNAPE	0.003353	0.003384	0.059664	0.296575342
1358	SNAPE_UniFR	2L	AT_gr_12_spring_SNAPE	Europe_SNAPE	0.006152	0.00605	-0.087523	0.321505437
1359	SNAPE_UniFR	2R	AT_gr_12_spring_SNAPE	Europe_SNAPE	0.005045	0.005072	0.0296	0.318661194
1360	SNAPE_UniFR	3L	AT_gr_12_spring_SNAPE	Europe_SNAPE	0.005229	0.00523	0.001663	0.331236217
1361	SNAPE_UniFR	3R	AT_gr_12_spring_SNAPE	Europe_SNAPE	0.004547	0.004434	-0.134705	0.357666783
1362	SNAPE_UniFR	X	AT_gr_12_spring_SNAPE	Europe_SNAPE	0.003399	0.003422	0.060104	0.293064877
1363	SNAPE_UniFR	2L	AT_Mau_15_50_SNAPE	Europe_SNAPE	0.006471	0.00647	-0.001082	0.342223479
1364	SNAPE_UniFR	2R	AT_Mau_15_50_SNAPE	Europe_SNAPE	0.005295	0.005344	0.035788	0.324222369
1365	SNAPE_UniFR	3L	AT_Mau_15_50_SNAPE	Europe_SNAPE	0.005107	0.005181	0.056833	0.353507187
1366	SNAPE_UniFR	3R	AT_Mau_15_50_SNAPE	Europe_SNAPE	0.004478	0.004383	-0.08196	0.370016563
1367	SNAPE_UniFR	X	AT_Mau_15_50_SNAPE	Europe_SNAPE	0.003437	0.003526	0.117975	0.312129488
1368	SNAPE_UniFR	2L	AT_Mau_15_51_SNAPE	Europe_SNAPE	0.006535	0.006734	0.122052	0.345697643
1369	SNAPE_UniFR	2R	AT_Mau_15_51_SNAPE	Europe_SNAPE	0.005274	0.005374	0.074617	0.328246283
1370	SNAPE_UniFR	3L	AT_Mau_15_51_SNAPE	Europe_SNAPE	0.005071	0.005179	0.085392	0.350630493
1371	SNAPE_UniFR	3R	AT_Mau_15_51_SNAPE	Europe_SNAPE	0.004478	0.004379	-0.088228	0.373506769
1372	SNAPE_UniFR	X	AT_Mau_15_51_SNAPE	Europe_SNAPE	0.003329	0.003454	0.175373	0.315242881
1373	SNAPE_UniFR	2L	AT_See_16_1_SNAPE	Europe_SNAPE	0.007082	0.006941	-0.082272	0.318461419
1374	SNAPE_UniFR	2R	AT_See_16_1_SNAPE	Europe_SNAPE	0.005744	0.00551	-0.166979	0.313130432
1375	SNAPE_UniFR	3L	AT_See_16_1_SNAPE	Europe_SNAPE	0.005586	0.005412	-0.129212	0.32705595
1376	SNAPE_UniFR	3R	AT_See_16_1_SNAPE	Europe_SNAPE	0.005313	0.00503	-0.219776	0.351771648
1377	SNAPE_UniFR	X	AT_See_16_1_SNAPE	Europe_SNAPE	0.003745	0.003698	-0.061082	0.314608628
1378	SNAPE_UniFR	2L	BY_Bre_15_13_SNAPE	Europe_SNAPE	0.006105	0.006125	0.013656	0.335733026
1379	SNAPE_UniFR	2R	BY_Bre_15_13_SNAPE	Europe_SNAPE	0.004793	0.005	0.176073	0.326853447
1380	SNAPE_UniFR	3L	BY_Bre_15_13_SNAPE	Europe_SNAPE	0.004948	0.005153	0.171979	0.35211543
1381	SNAPE_UniFR	3R	BY_Bre_15_13_SNAPE	Europe_SNAPE	0.004251	0.004267	0.015866	0.368608799
1382	SNAPE_UniFR	X	BY_Bre_15_13_SNAPE	Europe_SNAPE	0.003295	0.00347	0.265976	0.306142934
1383	SNAPE_UniFR	2L	CA_es_12_fall_SNAPE	North America_SNAPE	0.00634	0.006254	-0.060256	0.318304298
1384	SNAPE_UniFR	2R	CA_es_12_fall_SNAPE	North America_SNAPE	0.005623	0.005581	-0.033273	0.321516765
1385	SNAPE_UniFR	3L	CA_es_12_fall_SNAPE	North America_SNAPE	0.005675	0.005592	-0.065741	0.326603049
1386	SNAPE_UniFR	3R	CA_es_12_fall_SNAPE	North America_SNAPE	0.004843	0.004706	-0.126501	0.354098742
1387	SNAPE_UniFR	X	CA_es_12_fall_SNAPE	North America_SNAPE	0.003847	0.003846	-0.001926	0.290072389
1388	SNAPE_UniFR	2L	CA_es_12_frost_SNAPE	North America_SNAPE	0.006585	0.006482	-0.071459	0.315825021
1389	SNAPE_UniFR	2R	CA_es_12_frost_SNAPE	North America_SNAPE	0.005633	0.005604	-0.024039	0.321603637
1390	SNAPE_UniFR	3L	CA_es_12_frost_SNAPE	North America_SNAPE	0.005837	0.005759	-0.061664	0.327803678
1391	SNAPE_UniFR	3R	CA_es_12_frost_SNAPE	North America_SNAPE	0.004889	0.00478	-0.10292	0.356182138
1392	SNAPE_UniFR	X	CA_es_12_frost_SNAPE	North America_SNAPE	0.003911	0.003906	-0.007401	0.288453692
1393	SNAPE_UniFR	2L	CA_es_12_spring_SNAPE	North America_SNAPE	0.006602	0.00645	-0.098311	0.318815019
1394	SNAPE_UniFR	2R	CA_es_12_spring_SNAPE	North America_SNAPE	0.005761	0.005651	-0.082366	0.322122893
1395	SNAPE_UniFR	3L	CA_es_12_spring_SNAPE	North America_SNAPE	0.005829	0.005696	-0.097162	0.327660663
1396	SNAPE_UniFR	3R	CA_es_12_spring_SNAPE	North America_SNAPE	0.004983	0.004787	-0.169145	0.358468873
1397	SNAPE_UniFR	X	CA_es_12_spring_SNAPE	North America_SNAPE	0.003904	0.003872	-0.0459605	0.305009046
1398	SNAPE_UniFR	2L	CA_es_13_fall_SNAPE	North America_SNAPE	0.006603	0.006464	-0.088233	0.318087946
1399	SNAPE_UniFR	2R	CA_es_13_fall_SNAPE	North America_SNAPE	0.00574	0.005675	-0.047724	0.320075657
1400	SNAPE_UniFR	3L	CA_es_13_fall_SNAPE	North America_SNAPE	0.005892	0.005773	-0.084971	0.325628672
1401	SNAPE_UniFR	3R	CA_es_13_fall_SNAPE	North America_SNAPE	0.005104	0.004912	-0.158676	0.354995495
1402	SNAPE_UniFR	X	CA_es_13_fall_SNAPE	North America_SNAPE	0.0039595	0.0039035	-0.075688	0.304817772
1403	SNAPE_Bern	2L	CA_es_13_spring_SNAPE	North America_SNAPE	0.006526	0.006398	-0.084825	0.316341869
1404	SNAPE_Bern	2R	CA_es_13_spring_SNAPE	North America_SNAPE	0.005639	0.005594	-0.03427	0.316992363
1405	SNAPE_Bern	3L	CA_es_13_spring_SNAPE	North America_SNAPE	0.005748	0.005657	-0.068279	0.328047513
1406	SNAPE_Bern	3R	CA_es_13_spring_SNAPE	North America_SNAPE	0.005005	0.00481	-0.168828	0.355597668
1407	SNAPE_Bern	X	CA_es_13_spring_SNAPE	North America_SNAPE	0.003887	0.003892	0.007703	0.301593344
1408	SNAPE_Bern	2L	CA_pl_12_fall_SNAPE	North America_SNAPE	0.006278	0.006233	-0.027234	0.309243088
1409	SNAPE_Bern	2R	CA_pl_12_fall_SNAPE	North America_SNAPE	0.005466	0.005494	0.019914	0.309151816
1410	SNAPE_Bern	3L	CA_pl_12_fall_SNAPE	North America_SNAPE	0.005569	0.00556	-0.006362	0.319060852
1411	SNAPE_UniFR	3R	CA_pl_12_fall_SNAPE	North America_SNAPE	0.004706	0.004636	-0.057459	0.346214353
1412	SNAPE_Bern	X	CA_pl_12_fall_SNAPE	North America_SNAPE	0.00387	0.00385	-0.022986	0.300195225
1413	SNAPE_Bern	2L	CA_pl_12_frost_SNAPE	North America_SNAPE	0.00645	0.006363	-0.061	0.31583145
1414	SNAPE_Bern	2R	CA_pl_12_frost_SNAPE	North America_SNAPE	0.005759	0.005689	-0.055334	0.316243022
1415	SNAPE_Bern	3L	CA_pl_12_frost_SNAPE	North America_SNAPE	0.005802	0.005726	-0.059384	0.327374784
1416	SNAPE_Bern	3R	CA_pl_12_frost_SNAPE	North America_SNAPE	0.004907	0.004793	-0.105137	0.357700518
1417	SNAPE_Bern	X	CA_pl_12_frost_SNAPE	North America_SNAPE	0.003942	0.003938	-0.006187	0.295002261
1418	SNAPE_UniFR	2L	CA_pl_13_fall_SNAPE	North America_SNAPE	0.006711	0.006571	-0.087417	0.314518965
1419	SNAPE_UniFR	2R	CA_pl_13_fall_SNAPE	North America_SNAPE	0.005773	0.005704	-0.050349	0.313346228
1420	SNAPE_UniFR	3L	CA_pl_13_fall_SNAPE	North America_SNAPE	0.005853	0.005766	-0.062399	0.323646788
1421	SNAPE_UniFR	3R	CA_pl_13_fall_SNAPE	North America_SNAPE	0.005071	0.004875	-0.16191	0.351535265
1422	SNAPE_UniFR	X	CA_pl_13_fall_SNAPE	North America_SNAPE	0.003936	0.003925	-0.013477	0.301056796
1423	SNAPE_Bern	2L	CA_pl_13_frost_SNAPE	North America_SNAPE	0.006621	0.006487	-0.087261	0.313667343
1424	SNAPE_Bern	2R	CA_pl_13_frost_SNAPE	North America_SNAPE	0.005712	0.005649	-0.047623	0.317392503
1425	SNAPE_Bern	3L	CA_pl_13_frost_SNAPE	North America_SNAPE	0.005804	0.005707	-0.071564	0.324519997
1426	SNAPE_Bern	3R	CA_pl_13_frost_SNAPE	North America_SNAPE	0.005018	0.004835	-0.157609	0.352652826
1427	SNAPE_Bern	X	CA_pl_13_frost_SNAPE	North America_SNAPE	0.003906	0.003925	0.026002	0.308413228
1428	SNAPE_Bern	2L	CA_st_12_fall_SNAPE	North America_SNAPE	0.006169	0.006107	-0.046739	0.315961705
1429	SNAPE_Bern	2R	CA_st_12_fall_SNAPE	North America_SNAPE	0.00554	0.005472	-0.059039	0.318713773
1430	SNAPE_Bern	3L	CA_st_12_fall_SNAPE	North America_SNAPE	0.00572	0.00559	-0.106773	0.327334997
1431	SNAPE_Bern	3R	CA_st_12_fall_SNAPE	North America_SNAPE	0.004701	0.0046	-0.10135	0.35502159
1432	SNAPE_Bern	X	CA_st_12_fall_SNAPE	North America_SNAPE	0.00388	0.003844	-0.061336	0.286971385
1433	SNAPE_Bern	2L	CA_st_12_frost_SNAPE	North America_SNAPE	0.006272	0.006198	-0.054285	0.317752773
1434	SNAPE_UniFR	2R	CA_st_12_frost_SNAPE	North America_SNAPE	0.005655	0.005576	-0.065088	0.317974229
1435	SNAPE_Bern	3L	CA_st_12_frost_SNAPE	North America_SNAPE	0.005796	0.005667	-0.102615	0.325542237
1436	SNAPE_UniFR	3R	CA_st_12_frost_SNAPE	North America_SNAPE	0.004836	0.004705	-0.124933	0.355132427
1437	SNAPE_Bern	X	CA_st_12_frost_SNAPE	North America_SNAPE	0.003961	0.003913	-0.079035	0.296305358
1438	SNAPE_UniFR	2L	CA_st_13_fall_SNAPE	North America_SNAPE	0.006511	0.0064	-0.070814	0.310633687
1439	SNAPE_UniFR	2R	CA_st_13_fall_SNAPE	North America_SNAPE	0.005731	0.005675	-0.040526	0.314167049
1440	SNAPE_UniFR	3L	CA_st_13_fall_SNAPE	North America_SNAPE	0.005855	0.005754	-0.072034	0.320453375
1441	SNAPE_UniFR	3R	CA_st_13_fall_SNAPE	North America_SNAPE	0.004821	0.004738	-0.072249	0.351699432
1442	SNAPE_UniFR	X	CA_st_13_fall_SNAPE	North America_SNAPE	0.003947	0.003941	-0.006925	0.307245034
1443	SNAPE_UniFR	2L	CA_tu_12_fall_SNAPE	North America_SNAPE	0.006587	0.006396	-0.13474	0.316989373
1444	SNAPE_UniFR	2R	CA_tu_12_fall_SNAPE	North America_SNAPE	0.00567	0.005555	-0.096199	0.318830708
1445	SNAPE_UniFR	3L	CA_tu_12_fall_SNAPE	North America_SNAPE	0.005783	0.005639	-0.116267	0.325270262
1446	SNAPE_UniFR	3R	CA_tu_12_fall_SNAPE	North America_SNAPE	0.004989	0.004789	-0.189262	0.360212529
1447	SNAPE_UniFR	X	CA_tu_12_fall_SNAPE	North America_SNAPE	0.003939	0.003882	-0.095161	0.295084203
1448	SNAPE_UniFR	2L	CA_tu_12_frost_SNAPE	North America_SNAPE	0.006608	0.006514	-0.057236	0.307615153
1449	SNAPE_UniFR	2R	CA_tu_12_frost_SNAPE	North America_SNAPE	0.005716	0.005677	-0.02694	0.311341095
1450	SNAPE_UniFR	3L	CA_tu_12_frost_SNAPE	North America_SNAPE	0.005769	0.005699	-0.04858	0.321503371
1451	SNAPE_UniFR	3R	CA_tu_12_frost_SNAPE	North America_SNAPE	0.00486	0.00476	-0.082675	0.349228571
1452	SNAPE_UniFR	X	CA_tu_12_frost_SNAPE	North America_SNAPE	0.00393	0.003922	-0.009252	0.30443793
1453	SNAPE_UniFR	2L	CA_tu_13_fall_SNAPE	North America_SNAPE	0.006622	0.006559	-0.038149	0.313454639
1454	SNAPE_UniFR	2R	CA_tu_13_fall_SNAPE	North America_SNAPE	0.005605	0.005639	0.023961	0.314680568
1455	SNAPE_UniFR	3L	CA_tu_13_fall_SNAPE	North America_SNAPE	0.005758	0.005722	-0.024561	0.320356714
1456	SNAPE_UniFR	3R	CA_tu_13_fall_SNAPE	North America_SNAPE	0.005052	0.004905	-0.116212	0.350507088
1457	SNAPE_UniFR	X	CA_tu_13_fall_SNAPE	North America_SNAPE	0.003951	0.003962	0.013281	0.302989199
1458	SNAPE_UniFR	2L	CA_tu_13_frost_SNAPE	North America_SNAPE	0.006578	0.006463	-0.077328	0.310763117
1459	SNAPE_UniFR	2R	CA_tu_13_frost_SNAPE	North America_SNAPE	0.005696	0.005633	-0.048579	0.311995181
1460	SNAPE_UniFR	3L	CA_tu_13_frost_SNAPE	North America_SNAPE	0.005826	0.005733	-0.070808	0.32241647
1461	SNAPE_UniFR	3R	CA_tu_13_frost_SNAPE	North America_SNAPE	0.004937	0.004797	-0.126457	0.347429399
1462	SNAPE_UniFR	X	CA_tu_13_frost_SNAPE	North America_SNAPE	0.003911	0.003925	0.021328	0.287356954
